X,Y,OBJECTID,HOSPITAL_NAME,HOSPITAL_TYPE,HQ_ADDRESS,HQ_CITY,HQ_STATE,HQ_ZIP_CODE,COUNTY_NAME,STATE_NAME,NUM_LICENSED_BEDS,NUM_STAFFED_BEDS,NUM_ICU_BEDS,ADULT_ICU_BEDS,BED_UTILIZATION,Potential_Increase_In_Bed_Capac,AVG_VENTILATOR_USAGE
-82.8036373,27.9150149,827,Largo Medical Center,Short Term Acute Care Hospital,201 14th St Sw,Largo,FL,33770,Pinellas,Florida,286.0,250.0,22,22,0.67023945,36,10.0
-82.7201004,27.815581199999997,828,St Petersburg General Hospital,Short Term Acute Care Hospital,6500 38th Ave N,Kenneth City,FL,33710,Pinellas,Florida,215.0,168.0,21,21,0.37517938,47,4.0
-82.73968719999999,27.752612,829,Palms of Pasadena Hospital,Short Term Acute Care Hospital,1501 Pasadena Ave S,South Pasadena,FL,33707,Pinellas,Florida,307.0,167.0,18,18,0.42647853,140,4.0
-82.8028719,27.9533568,830,Morton Plant Hospital,Short Term Acute Care Hospital,300 Pinellas St,Clearwater,FL,33756,Pinellas,Florida,599.0,558.0,38,38,0.6081171,41,10.0
-82.650757,27.7786029,831,St Anthonys Hospital,Short Term Acute Care Hospital,1200 7th Ave N,St Petersburg,FL,33705,Pinellas,Florida,393.0,308.0,18,18,0.75380713,85,8.0
-82.7578905,28.1323928,832,AdventHealth North Pinellas (FKA Florida Hospital North Pinellas),Short Term Acute Care Hospital,1395 S Pinellas Ave,Tarpon Springs,FL,34689,Pinellas,Florida,168.0,136.0,13,13,0.41474617,32,2.0
-82.7784,27.8144,833,Bay Pines VA Healthcare System - CW Bill Young VA Medical Center,VA Hospital,10000 Bay Pines Blvd,Bay Pines,FL,33744,Pinellas,Florida,192.0,192.0,3,3,,0,2.0
-82.642014,27.763482699999997,834,Bayfront Health St Petersburg (FKA Bayfront Medical Center),Short Term Acute Care Hospital,701 6th St S,St Petersburg,FL,33701,Pinellas,Florida,480.0,343.0,34,34,0.52671432,137,7.0
-82.78272829999999,28.0136642,835,Mease Dunedin Hospital,Short Term Acute Care Hospital,601 Main St,Dunedin,FL,34698,Pinellas,Florida,120.0,112.0,20,20,0.71073872,8,3.0
-81.565241,27.896614399999997,836,AdventHealth Lake Wales (FKA Lake Wales Medical Center),Short Term Acute Care Hospital,410 S 11th St,Lake Wales,FL,33853,Polk,Florida,160.0,93.0,8,8,0.51073056,67,3.0
-81.7247112,28.0276295,837,Winter Haven Hospital - Baycare,Short Term Acute Care Hospital,200 Avenue F Ne,Winter Haven,FL,33881,Polk,Florida,447.0,447.0,44,44,0.50425267,0,10.0
-81.64187940000001,28.181493300000003,838,AdventHealth Heart of Florida (FKA Heart of Florida Regional Medical Center),Short Term Acute Care Hospital,40100 Highway 27,Davenport,FL,33837,Polk,Florida,193.0,193.0,15,15,0.49029863,0,3.0
-81.84402469999999,27.917980100000005,839,Bartow Regional Medical Center,Short Term Acute Care Hospital,2200 Osprey Blvd,Bartow,FL,33830,Polk,Florida,72.0,72.0,6,6,0.45730594,0,2.0
-81.9546908,28.0606898,840,Lakeland Regional Health Medical Center,Short Term Acute Care Hospital,1324 Lakeland Hills Blvd,Lakeland,FL,33805,Polk,Florida,864.0,774.0,72,72,0.61336946,90,23.0
-81.6920715,29.6425767,841,Putnam Community Medical Center,Short Term Acute Care Hospital,611 Zeagler Dr,Palatka,FL,32177,Putnam,Florida,99.0,99.0,10,10,0.64975786,0,5.0
-81.3171898,29.8630529,842,Flagler Health (AKA Flagler Hospital),Short Term Acute Care Hospital,400 Health Park Blvd,St Augustine,FL,32086,St. Johns,Florida,335.0,335.0,47,47,0.46655491,0,6.0
-80.3452309,27.432095299999997,843,Lawnwood Regional Medical Center & Heart Institute,Short Term Acute Care Hospital,1700 S 23rd St,Fort Pierce,FL,34950,St. Lucie,Florida,392.0,312.0,36,36,0.78049701,80,12.0
-80.294063,27.2885332,844,St Lucie Medical Center,Short Term Acute Care Hospital,1800 SE Tiffany Ave,Port St Lucie,FL,34952,St. Lucie,Florida,229.0,207.0,18,18,0.66814905,22,6.0
-87.15702259999999,30.361067699999996,845,Gulf Breeze Hospital,Short Term Acute Care Hospital,1110 Gulf Breeze Pkwy,Gulf Breeze,FL,32561,Santa Rosa,Florida,77.0,65.0,8,8,0.60615385,12,2.0
-87.0670118,30.634417,846,Santa Rosa Medical Center,Short Term Acute Care Hospital,6002 Berryhill Rd,Milton,FL,32570,Santa Rosa,Florida,129.0,108.0,8,8,0.36105478,21,3.0
-87.1507632,30.950201500000002,847,Jay Hospital,Short Term Acute Care Hospital,14114 Alabama St,Jay,FL,32565,Santa Rosa,Florida,49.0,21.0,4,4,0.41265494,28,1.0
-82.531735,27.3185566,848,Sarasota Memorial Hospital,Short Term Acute Care Hospital,1700 S Tamiami Trl,Sarasota,FL,34239,Sarasota,Florida,839.0,708.0,62,62,0.65665537,131,16.0
-82.4449121,27.0905363,849,Venice Regional Bayfront Health (FKA Venice Regional Medical Center),Short Term Acute Care Hospital,540 The Rialto,Venice,FL,34285,Sarasota,Florida,312.0,229.0,32,32,0.40893701,83,6.0
-82.45428079999999,27.301873200000003,850,Doctors Hospital of Sarasota,Short Term Acute Care Hospital,5731 Bee Ridge Rd,Sarasota,FL,34233,Sarasota,Florida,155.0,139.0,16,16,0.61773926,16,5.0
-82.3267065,26.950255100000003,851,Englewood Community Hospital,Short Term Acute Care Hospital,700 Medical Blvd,Englewood,FL,34223,Sarasota,Florida,100.0,100.0,8,8,0.30156165,0,3.0
-81.2836352,28.814620899999998,852,Central Florida Regional Hospital,Short Term Acute Care Hospital,1401 W Seminole Blvd,Sanford,FL,32771,Seminole,Florida,221.0,208.0,28,28,0.66369861,13,6.0
-83.5930863,30.120147499999998,853,Doctors Memorial Hospital,Short Term Acute Care Hospital,333 N Byron Butler Pkwy,Perry,FL,32347,Taylor,Florida,48.0,48.0,6,6,0.10981735,0,2.0
-81.28480400000001,28.914028000000002,854,AdventHealth Fish Memorial (FKA Florida Hospital Fish Memorial),Short Term Acute Care Hospital,1055 Saxon Blvd,Orange City,FL,32763,Volusia,Florida,179.0,179.0,21,21,0.68032449,0,4.0
-81.10754859999999,29.243216999999998,855,AdventHealth Daytona Beach (FKA Florida Hospital Memorial Medical Center),Short Term Acute Care Hospital,301 Memorial Medical Pkwy,Daytona Beach,FL,32117,Volusia,Florida,362.0,277.0,46,46,0.70088947,85,7.0
-81.31797940000001,29.043786600000004,856,AdventHealth DeLand (FKA Florida Hospital DeLand),Short Term Acute Care Hospital,701 W Plymouth Ave,Deland,FL,32720,Volusia,Florida,164.0,154.0,24,24,0.58681726,10,3.0
-80.92175329999999,29.020255199999998,857,AdventHealth New Smyrna Beach (FKA Florida Hospital New Smyrna),Short Term Acute Care Hospital,401 Palmetto St,New Smyrna Beach,FL,32168,Volusia,Florida,109.0,109.0,14,14,0.58175194,0,2.0
-81.0547222,29.2004452,858,Halifax Health Medical Center of Daytona Beach,Short Term Acute Care Hospital,303 N Clyde Morris Blvd,Daytona Beach,FL,32114,Volusia,Florida,563.0,436.0,119,119,0.67198694,127,14.0
-86.11763499999999,30.659951899999996,859,Healthmark Regional Medical Center,Short Term Acute Care Hospital,4413 Us Highway 331 S,Defuniak Springs,FL,32435,Walton,Florida,50.0,50.0,6,6,0.11336986,0,1.0
-86.306956,30.378368,860,Ascension Sacred Heart Hospital on the Emerald Coast,Short Term Acute Care Hospital,7800 Us Highway 98 W,Miramar Beach,FL,32550,Walton,Florida,86.0,62.0,22,22,0.58736193,24,3.0
-85.5429537,30.765579700000004,861,Northwest Florida Community Hospital,Critical Access Hospital,1360 Brickyard Rd,Chipley,FL,32428,Washington,Florida,59.0,25.0,4,4,0.59879452,34,2.0
-82.350143433,31.769960403000002,862,Appling HealthCare System (FKA Appling Hospital),Short Term Acute Care Hospital,163 E Tollison St,Baxley,GA,31513,Appling,Georgia,49.0,34.0,3,3,0.19911362,15,2.0
-82.4589436,31.539346500000004,863,Bacon County Hospital and Health System,Critical Access Hospital,302 S Wayne St,Alma,GA,31510,Bacon,Georgia,25.0,25.0,4,4,0.51769865,0,1.0
-83.2453926,33.0896828,864,Navicent Health Baldwin (FKA Oconee Regional Medical Center),Short Term Acute Care Hospital,821 N Cobb St,Milledgeville,GA,31061,Baldwin,Georgia,140.0,98.0,12,12,0.36684373,42,2.0
-83.7083631,34.007862100000004,865,Northeast Georgia Medical Center Barrow,Short Term Acute Care Hospital,316 N Broad St,Winder,GA,30680,Barrow,Georgia,56.0,56.0,6,6,0.20406066,0,2.0
-84.79531290000001,34.2007934,866,Cartersville Medical Center,Short Term Acute Care Hospital,960 Joe Frank Harris Pkwy SE,Cartersville,GA,30120,Bartow,Georgia,119.0,119.0,21,21,0.78314722,0,5.0
-83.25958100000001,31.697967,867,Dorminy Medical Center,Short Term Acute Care Hospital,200 Perry House Rd,Fitzgerald,GA,31750,Ben Hill,Georgia,75.0,48.0,5,5,0.21969178,27,2.0
-83.2386396,31.2030359,868,South Georgia Medical Center Berrien Campus (FKA Berrien County Hospital),Short Term Acute Care Hospital,1221 E Mcpherson Ave,Nashville,GA,31639,Berrien,Georgia,63.0,51.0,9,9,0.030889068,12,1.0
-83.618713,32.84730089999999,869,Coliseum Medical Centers,Short Term Acute Care Hospital,350 Hospital Dr,Macon,GA,31217,Bibb,Georgia,310.0,179.0,28,28,0.81566978,131,8.0
-83.6353,32.8338,870,The Medical Center Navicent Health (FKA Medical Center of Central Georgia),Short Term Acute Care Hospital,777 Hemlock St,Macon,GA,31201,Bibb,Georgia,637.0,619.0,77,77,0.78838164,18,11.0
-83.6945317,32.871519899999996,871,Coliseum Northside Hospital,Short Term Acute Care Hospital,400 Charter Blvd,Macon,GA,31210,Bibb,Georgia,103.0,85.0,10,10,0.35252216,18,2.0
-83.3457213,32.3841787,872,Bleckley Memorial Hospital,Critical Access Hospital,145 E Peacock St,Cochran,GA,31014,Bleckley,Georgia,25.0,15.0,3,3,0.81238616,10,1.0
-83.5594,30.7953,873,Brooks County Hospital,Critical Access Hospital,903 N Court St,Quitman,GA,31643,Brooks,Georgia,25.0,25.0,4,4,0.53797263,0,1.0
-81.770256,32.414409,874,East Georgia Regional Medical Center,Short Term Acute Care Hospital,1499 Fair Rd,Statesboro,GA,30458,Bulloch,Georgia,149.0,144.0,24,24,0.52950263,5,4.0
-82.01262779999999,33.083482000000004,875,Burke Medical Center,Short Term Acute Care Hospital,351 S Liberty St,Waynesboro,GA,30830,Burke,Georgia,40.0,40.0,7,7,0.070479453,0,1.0
-83.9799,33.3045,876,WellStar Sylvan Grove Hospital (FKA Sylvan Grove Hospital),Critical Access Hospital,1050 Mcdonough Rd,Jackson,GA,30233,Butts,Georgia,25.0,25.0,4,4,0.52208221,0,2.0
-81.61514659999999,30.780916499999996,877,Southeast Georgia Health System - Camden Campus,Short Term Acute Care Hospital,2000 Dan Proctor Dr,Saint Marys,GA,31558,Camden,Georgia,40.0,40.0,5,5,0.45486301,0,2.0
-82.06562509999999,32.4069822,878,Candler County Hospital,Critical Access Hospital,400 Cedar St,Metter,GA,30439,Candler,Georgia,25.0,25.0,6,6,0.36142465,0,2.0
-85.0744813,33.5696655,879,Tanner Medical Center - Carrollton,Short Term Acute Care Hospital,705 Dixie St,Carrollton,GA,30117,Carroll,Georgia,181.0,157.0,22,22,0.70492387,24,8.0
-84.9167712,33.744425299999996,880,Tanner Medical Center - Villa Rica,Short Term Acute Care Hospital,601 Dallas Hwy,Villa Rica,GA,30180,Carroll,Georgia,145.0,40.0,6,6,0.78924656,105,3.0
-85.26400090000001,34.9469261,881,CHI Memorial Hospital Georgia (FKA Cornerstone Medical Center),Short Term Acute Care Hospital,100 Gross Crescent Cir,Fort Oglethorpe,GA,30742,Catoosa,Georgia,179.0,36.0,6,6,0.10768645,143,2.0
-81.1001261,32.0278294,882,Candler Hospital,Short Term Acute Care Hospital,5353 Reynolds St,Savannah,GA,31405,Chatham,Georgia,320.0,212.0,20,20,0.65938228,108,6.0
-81.0894845,32.029986,883,Memorial Health University Medical Center,Short Term Acute Care Hospital,4700 Waters Ave,Savannah,GA,31404,Chatham,Georgia,512.0,537.0,20,20,0.85503429,-25,13.0
-81.154752,31.98515,884,St Josephs Hospital,Short Term Acute Care Hospital,11705 Mercy Blvd,Savannah,GA,31419,Chatham,Georgia,294.0,210.0,22,22,0.71849966,84,10.0
-84.1764319,34.0667005,885,Emory Johns Creek Hospital,Short Term Acute Care Hospital,6325 Hospital Pkwy,Johns Creek,GA,30097,Fulton,Georgia,110.0,110.0,14,14,0.80016255,0,3.0
-84.4641397,34.228413700000004,886,Northside Hospital Cherokee,Short Term Acute Care Hospital,450 Northside Cherokee Blvd,Canton,GA,30115,Cherokee,Georgia,126.0,150.0,20,20,0.93992692,-24,6.0
-83.405571,33.947691,887,St Marys Hospital,Short Term Acute Care Hospital,1230 Baxter St,Athens,GA,30606,Clarke,Georgia,196.0,165.0,68,68,0.63267237,31,4.0
-83.39796729999999,33.9613926,888,Piedmont Athens Regional Medical Center (FKA Athens Regional Medical Center),Short Term Acute Care Hospital,1199 Prince Ave,Athens,GA,30606,Clarke,Georgia,359.0,357.0,24,24,0.72859061,2,9.0
-84.3896726,33.5793831,889,Southern Regional Medical Center,Short Term Acute Care Hospital,11 Upper Riverdale Rd Sw,Riverdale,GA,30274,Clayton,Georgia,331.0,244.0,34,34,0.43514484,87,6.0
-82.745818,31.049356,890,Clinch Memorial Hospital,Critical Access Hospital,1050 Valdosta Hwy,Homerville,GA,31634,Clinch,Georgia,25.0,15.0,3,3,0.46794522,10,1.0
-84.605051,33.8572055,891,WellStar Cobb Hospital,Short Term Acute Care Hospital,3950 Austell Rd,Austell,GA,30106,Cobb,Georgia,382.0,367.0,34,34,0.6599828000000001,15,17.0
-84.5520149,33.9694361,892,WellStar Kennestone Hospital,Short Term Acute Care Hospital,677 Church St,Marietta,GA,30060,Cobb,Georgia,633.0,633.0,55,55,0.81950241,0,47.0
-82.8634495,31.509616700000002,893,Coffee Regional Medical Center,Short Term Acute Care Hospital,1101 Ocilla Rd,Douglas,GA,31533,Coffee,Georgia,88.0,86.0,10,10,0.5297546999999999,2,3.0
-83.7803079,31.125797600000002,894,Colquitt Regional Medical Center,Short Term Acute Care Hospital,3131 S Main St,Moultrie,GA,31768,Colquitt,Georgia,99.0,94.0,10,10,0.6412999,5,3.0
-83.7725925,31.130300800000004,895,Turning Point Hospital,Short Term Acute Care Hospital,3015 Veterans Pkwy S,Moultrie,GA,31788,Colquitt,Georgia,69.0,43.0,6,6,0.81924182,26,0.0
-83.4267703,31.1087864,896,Southwell Medical (FKA Cook Medical Center),Short Term Acute Care Hospital,260 Mj Taylor Rd,Adel,GA,31620,Cook,Georgia,33.0,33.0,6,6,0.088750519,0,0.0
-84.7552253,33.3573129,897,Piedmont Newnan Hospital,Short Term Acute Care Hospital,745 Poplar Rd,Newnan,GA,30265,Coweta,Georgia,154.0,150.0,18,18,0.78507763,4,7.0
-83.7812905,31.9775657,898,Crisp Regional Hospital,Short Term Acute Care Hospital,902 N 7th St,Cordele,GA,31015,Crisp,Georgia,73.0,65.0,16,16,0.51747102,8,3.0
-84.55223620000001,30.9029469,899,Memorial Hospital and Manor,Short Term Acute Care Hospital,1500 E Shotwell St,Bainbridge,GA,39819,Decatur,Georgia,80.0,80.0,10,10,0.17581967,0,2.0
-84.28282659999999,33.7907835,900,Emory Decatur Hospital (FKA DeKalb Medical Center North Decatur),Short Term Acute Care Hospital,2701 N Decatur Rd,Decatur,GA,30033,DeKalb,Georgia,451.0,392.0,32,32,0.54868603,59,11.0
-84.3221967,33.7918827,901,Emory University Hospital,Short Term Acute Care Hospital,1364 Clifton Rd Ne,Atlanta,GA,30322,DeKalb,Georgia,605.0,601.0,114,114,0.86850226,4,11.0
-84.31171529999999,33.8017072,902,Atlanta VA Medical Center,VA Hospital,1670 Clairmont Rd,Decatur,GA,30033,DeKalb,Georgia,285.0,285.0,3,3,,0,2.0
-84.148048,33.7058416,903,Emory Hillandale Hospital (FKA DeKalb Medical Center at Hillandale),Short Term Acute Care Hospital,2801 Dekalb Medical Pkwy,Lithonia,GA,30058,DeKalb,Georgia,100.0,90.0,8,8,0.56983256,10,4.0
-83.1788,32.1856,904,Dodge County Hospital,Short Term Acute Care Hospital,901 Griffin Ave,Eastman,GA,31023,Dodge,Georgia,94.0,40.0,6,6,0.36321917,54,2.0
-84.1583522,31.5909075,905,Phoebe Putney Memorial Hospital,Short Term Acute Care Hospital,417 W 3rd Ave,Albany,GA,31701,Dougherty,Georgia,691.0,405.0,50,50,0.65292871,286,9.0
-84.73110799999999,33.739384,906,WellStar Douglas Hospital,Short Term Acute Care Hospital,8954 Hospital Dr,Douglasville,GA,30134,Douglas,Georgia,108.0,102.0,8,8,0.69806606,6,10.0
-84.94564100000001,31.3732967,907,LifeBrite Community Hospital of Early (FKA Pioneer Community Hospital of Early),Critical Access Hospital,11740 Columbia St,Blakely,GA,39823,Early,Georgia,25.0,25.0,3,3,0.3601096,0,1.0
-81.3201209,32.3643545,908,Effingham Health System (AKA Effingham Hospital),Critical Access Hospital,459 Highway 119 S,Springfield,GA,31329,Effingham,Georgia,25.0,25.0,4,4,0.26564384,0,2.0
-82.8747519,34.112518,909,Elbert Memorial Hospital,Critical Access Hospital,4 Medical Dr,Elberton,GA,30635,Elbert,Georgia,25.0,52.0,4,4,0.15773021,-27,2.0
-82.3471716,32.592759,910,Emanuel Medical Center,Short Term Acute Care Hospital,117 Kite Rd,Swainsboro,GA,30401,Emanuel,Georgia,72.0,45.0,8,8,0.19939117,27,2.0
-81.8987728,32.1661913,911,Evans Memorial Hospital,Short Term Acute Care Hospital,200 N River St,Claxton,GA,30417,Evans,Georgia,49.0,49.0,9,9,0.067766286,0,2.0
-84.3743296,34.9177348,912,Fannin Regional Hospital,Short Term Acute Care Hospital,2855 Old Highway 5 N,Blue Ridge,GA,30513,Fannin,Georgia,50.0,50.0,5,5,0.13649315,0,2.0
-84.508624,33.452819,913,Piedmont Fayette Hospital,Short Term Acute Care Hospital,1255 Highway 54 W,Fayetteville,GA,30214,Fayette,Georgia,282.0,221.0,66,66,0.81288803,61,8.0
-85.1958281,34.2770143,914,Redmond Regional Medical Center,Short Term Acute Care Hospital,501 Redmond Rd NW,Rome,GA,30165,Floyd,Georgia,230.0,208.0,16,16,0.67252558,22,8.0
-85.1645223,34.25642620000001,915,Floyd Medical Center,Short Term Acute Care Hospital,304 Turner Mccall Blvd Sw,Rome,GA,30165,Floyd,Georgia,284.0,227.0,26,26,0.73171204,57,10.0
-84.1407104,34.178754100000006,916,Northside Hospital Forsyth,Short Term Acute Care Hospital,1200 Northside Forsyth Dr,Cumming,GA,30041,Forsyth,Georgia,304.0,304.0,24,24,0.71379977,0,7.0
-83.1323,34.4397,917,St Marys Sacred Heart Hospital (FKA Ty Cobb Regional Medical Center),Short Term Acute Care Hospital,367 Clear Creek Pkwy,Lavonia,GA,30553,Franklin,Georgia,56.0,56.0,8,8,0.32064578,0,2.0
-84.3861,33.7684,918,Emory University Hospital Midtown,Short Term Acute Care Hospital,550 Peachtree St Ne,Atlanta,GA,30308,Fulton,Georgia,529.0,529.0,83,83,0.65544707,0,9.0
-84.38196690000001,33.7517652,919,Grady Hospital (AKA Grady Memorial Hospital Corporation),Short Term Acute Care Hospital,80 Jesse Hill Jr Dr Se,Atlanta,GA,30303,Fulton,Georgia,953.0,674.0,193,193,0.92855167,279,14.0
-84.34957759999999,33.9085258,920,Emory Saint Josephs Hospital (AKA St Josephs Hospital of Atlanta),Short Term Acute Care Hospital,5665 Peachtree Dunwoody Rd,Atlanta,GA,30342,Fulton,Georgia,410.0,356.0,41,41,0.69264084,54,7.0
-84.3944183,33.808828600000005,921,Piedmont Atlanta Hospital,Short Term Acute Care Hospital,1968 Peachtree Rd NW,Atlanta,GA,30309,Fulton,Georgia,488.0,488.0,56,56,0.75000536,0,14.0
-84.37296090000001,33.7629065,922,WellStar Atlanta Medical Center (FKA Atlanta Medical Center),Short Term Acute Care Hospital,303 Parkway Dr Ne,Atlanta,GA,30312,Fulton,Georgia,762.0,491.0,63,63,0.53376669,271,14.0
-84.354057,33.9088842,923,Northside Hospital Atlanta,Short Term Acute Care Hospital,1000 Johnson Ferry Rd NE,Atlanta,GA,30342,Fulton,Georgia,621.0,506.0,28,28,0.70988142,115,6.0
-84.319854,34.063061700000006,924,WellStar North Fulton Hospital (FKA North Fulton Hospital),Short Term Acute Care Hospital,3000 Hospital Blvd,Roswell,GA,30076,Fulton,Georgia,202.0,169.0,28,28,0.46611008,33,5.0
-81.48448590000001,31.175415100000002,925,Southeast Georgia Health System - Brunswick Campus,Short Term Acute Care Hospital,2415 Parkwood Dr,Brunswick,GA,31520,Glynn,Georgia,300.0,300.0,12,12,0.58236527,0,8.0
-84.925942,34.510315500000004,926,AdventHealth Gordon (FKA Gordon Hospital),Short Term Acute Care Hospital,1035 Red Bud Rd Ne,Calhoun,GA,30701,Gordon,Georgia,69.0,69.0,8,8,0.63529879,0,2.0
-84.200243,30.863462,927,Grady General Hospital,Short Term Acute Care Hospital,1155 5th St Se,Cairo,GA,39828,Grady,Georgia,60.0,44.0,4,4,0.30386052,16,2.0
-84.0177214,33.9634925,928,Northside Hospital Gwinnett (FKA Gwinnett Medical Center - Lawrenceville),Short Term Acute Care Hospital,1000 Medical Center Blvd,Lawrenceville,GA,30046,Gwinnett,Georgia,353.0,462.0,46,46,0.76636934,-109,17.0
-84.02182890000002,33.8773907,929,Eastside Medical Center,Short Term Acute Care Hospital,1700 Medical Way,Snellville,GA,30078,Gwinnett,Georgia,281.0,206.0,24,24,0.62806225,75,6.0
-83.569888,34.581815999999996,930,Habersham Medical Center,Short Term Acute Care Hospital,541 Historic Hwy 441,Demorest,GA,30535,Habersham,Georgia,53.0,53.0,4,4,0.30012923,0,2.0
-83.81723620000001,34.3042219,931,Northeast Georgia Medical Center,Short Term Acute Care Hospital,743 Spring St,Gainesville,GA,30501,Hall,Georgia,657.0,542.0,85,85,0.81093365,115,20.0
-85.1448575,33.7168342,932,Higgins General Hospital,Critical Access Hospital,200 Allen Memorial Dr,Bremen,GA,30110,Haralson,Georgia,25.0,15.0,3,3,0.82337898,10,2.0
